Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2024-04-14 00:00:00+00:00,3012.05615234375,3021.7451171875,3011.138916015625,3017.3349609375,105949184,0.0,0.0,ETH-USD
2024-04-14 00:15:00+00:00,3006.549072265625,3007.57958984375,2914.4228515625,2975.079833984375,257812480,0.0,0.0,ETH-USD
2024-04-14 00:30:00+00:00,2969.838623046875,2994.7763671875,2964.69580078125,2994.763671875,528261120,0.0,0.0,ETH-USD
2024-04-14 00:45:00+00:00,2993.192138671875,2997.530029296875,2963.5439453125,2963.5439453125,171689984,0.0,0.0,ETH-USD
2024-04-14 01:00:00+00:00,2970.11669921875,2976.251708984375,2945.47265625,2955.210205078125,28368896,0.0,0.0,ETH-USD
2024-04-14 01:15:00+00:00,2955.584716796875,2992.9677734375,2955.584716796875,2989.552001953125,273895424,0.0,0.0,ETH-USD
2024-04-14 01:30:00+00:00,2989.27001953125,3007.98193359375,2989.27001953125,3004.123779296875,31746048,0.0,0.0,ETH-USD
2024-04-14 01:45:00+00:00,3001.809326171875,3010.065673828125,2991.9208984375,2997.611572265625,12441600,0.0,0.0,ETH-USD
2024-04-14 02:00:00+00:00,2996.2451171875,3007.8515625,2985.551025390625,2986.153564453125,0,0.0,0.0,ETH-USD
2024-04-14 02:15:00+00:00,2987.833984375,2987.833984375,2976.092041015625,2979.971435546875,23726080,0.0,0.0,ETH-USD
2024-04-14 02:30:00+00:00,2979.767822265625,2979.767822265625,2958.25146484375,2958.25146484375,0,0.0,0.0,ETH-USD
2024-04-14 02:45:00+00:00,2958.798583984375,2969.5576171875,2957.5537109375,2962.4501953125,6963200,0.0,0.0,ETH-USD
2024-04-14 03:00:00+00:00,2958.496337890625,2958.496337890625,2920.72314453125,2920.72314453125,38402048,0.0,0.0,ETH-USD
2024-04-14 03:15:00+00:00,2915.76953125,2943.2451171875,2915.76953125,2928.627685546875,264685568,0.0,0.0,ETH-USD
2024-04-14 03:30:00+00:00,2934.235107421875,2966.8720703125,2934.235107421875,2966.292236328125,215369728,0.0,0.0,ETH-USD
2024-04-14 03:45:00+00:00,2963.72216796875,2974.467529296875,2953.9677734375,2974.326904296875,151107584,0.0,0.0,ETH-USD
2024-04-14 04:00:00+00:00,2973.329833984375,2986.548583984375,2970.55078125,2986.548583984375,67262464,0.0,0.0,ETH-USD
2024-04-14 04:15:00+00:00,2988.3017578125,3036.208740234375,2988.3017578125,3034.187255859375,410292224,0.0,0.0,ETH-USD
2024-04-14 04:30:00+00:00,3041.49072265625,3045.060546875,3035.20263671875,3038.581298828125,261453824,0.0,0.0,ETH-USD
2024-04-14 04:45:00+00:00,3040.363037109375,3047.407470703125,3035.39013671875,3046.526611328125,7501824,0.0,0.0,ETH-USD
2024-04-14 05:00:00+00:00,3043.6357421875,3065.61962890625,3042.27685546875,3064.2119140625,127647744,0.0,0.0,ETH-USD
2024-04-14 05:15:00+00:00,3063.68505859375,3063.68505859375,3040.703125,3050.013427734375,66770944,0.0,0.0,ETH-USD
2024-04-14 05:30:00+00:00,3052.85546875,3077.614013671875,3049.113037109375,3071.395751953125,181278720,0.0,0.0,ETH-USD
2024-04-14 05:45:00+00:00,3070.8544921875,3076.21044921875,3063.295654296875,3075.2109375,122521600,0.0,0.0,ETH-USD
2024-04-14 06:00:00+00:00,3074.63330078125,3074.63330078125,3057.87744140625,3070.178955078125,100294656,0.0,0.0,ETH-USD
2024-04-14 06:15:00+00:00,3068.76025390625,3091.31787109375,3063.663330078125,3086.656005859375,237897728,0.0,0.0,ETH-USD
2024-04-14 06:30:00+00:00,3090.936279296875,3097.217529296875,3082.31787109375,3095.640869140625,180224000,0.0,0.0,ETH-USD
2024-04-14 06:45:00+00:00,3098.465576171875,3100.342529296875,3089.09765625,3093.648193359375,142856192,0.0,0.0,ETH-USD
2024-04-14 07:00:00+00:00,3094.165771484375,3103.32568359375,3088.12060546875,3088.12060546875,64995328,0.0,0.0,ETH-USD
2024-04-14 07:15:00+00:00,3084.085693359375,3091.092041015625,3077.13232421875,3077.13232421875,24340480,0.0,0.0,ETH-USD
2024-04-14 07:30:00+00:00,3079.928955078125,3093.510986328125,3079.928955078125,3091.568603515625,89165824,0.0,0.0,ETH-USD
2024-04-14 07:45:00+00:00,3090.5419921875,3090.5419921875,3080.523193359375,3084.303955078125,43102208,0.0,0.0,ETH-USD
2024-04-14 08:00:00+00:00,3086.373291015625,3090.874755859375,3079.620361328125,3090.429931640625,50118656,0.0,0.0,ETH-USD
2024-04-14 08:15:00+00:00,3090.365478515625,3094.968017578125,3081.76123046875,3094.968017578125,5038080,0.0,0.0,ETH-USD
2024-04-14 08:30:00+00:00,3100.28759765625,3100.28759765625,3088.7236328125,3088.7236328125,75274240,0.0,0.0,ETH-USD
