Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2024-04-14 00:00:00+00:00,1.0013917684555054,1.0013917684555054,1.0009093284606934,1.001291275024414,596262912,0.0,0.0,USDT-USD
2024-04-14 00:15:00+00:00,1.0012739896774292,1.0012739896774292,1.000586748123169,1.0010722875595093,1019396096,0.0,0.0,USDT-USD
2024-04-14 00:30:00+00:00,1.0010517835617065,1.001172661781311,1.0008820295333862,1.0009536743164062,1467555840,0.0,0.0,USDT-USD
2024-04-14 00:45:00+00:00,1.0011805295944214,1.0016990900039673,1.001065969467163,1.0011351108551025,539656192,0.0,0.0,USDT-USD
2024-04-14 01:00:00+00:00,1.0009765625,1.0011703968048096,1.000910997390747,1.0010077953338623,167256064,0.0,0.0,USDT-USD
2024-04-14 01:15:00+00:00,1.0011171102523804,1.0012387037277222,1.0009076595306396,1.0012387037277222,613507072,0.0,0.0,USDT-USD
2024-04-14 01:30:00+00:00,1.0010461807250977,1.0012999773025513,1.0004454851150513,1.000876784324646,135757824,0.0,0.0,USDT-USD
2024-04-14 01:45:00+00:00,1.001114845275879,1.001154899597168,1.0009874105453491,1.0010777711868286,0,0.0,0.0,USDT-USD
2024-04-14 02:00:00+00:00,1.0011459589004517,1.001254677772522,1.000908374786377,1.0010805130004883,0,0.0,0.0,USDT-USD
2024-04-14 02:15:00+00:00,1.0010775327682495,1.0010775327682495,1.0007517337799072,1.0007517337799072,65486848,0.0,0.0,USDT-USD
2024-04-14 02:30:00+00:00,1.0007368326187134,1.000832438468933,1.000472068786621,1.0005582571029663,59899904,0.0,0.0,USDT-USD
2024-04-14 02:45:00+00:00,1.0005342960357666,1.000841498374939,1.0004289150238037,1.0007989406585693,232407040,0.0,0.0,USDT-USD
2024-04-14 03:00:00+00:00,1.0008083581924438,1.001001000404358,1.0004792213439941,1.0005651712417603,319455232,0.0,0.0,USDT-USD
2024-04-14 03:15:00+00:00,1.0009056329727173,1.0010008811950684,1.0002496242523193,1.0004721879959106,882925568,0.0,0.0,USDT-USD
2024-04-14 03:30:00+00:00,1.0004730224609375,1.0006873607635498,1.000260829925537,1.0006409883499146,615604224,0.0,0.0,USDT-USD
2024-04-14 03:45:00+00:00,1.000676155090332,1.001141905784607,1.0003254413604736,1.001141905784607,515858432,0.0,0.0,USDT-USD
2024-04-14 04:00:00+00:00,1.0007990598678589,1.0011582374572754,1.00053870677948,1.0005394220352173,265371648,0.0,0.0,USDT-USD
2024-04-14 04:15:00+00:00,1.0008395910263062,1.0009453296661377,1.0003553628921509,1.000827431678772,1180958720,0.0,0.0,USDT-USD
2024-04-14 04:30:00+00:00,1.0004361867904663,1.0004554986953735,1.0001505613327026,1.0004395246505737,619184128,0.0,0.0,USDT-USD
2024-04-14 04:45:00+00:00,1.000355839729309,1.0006489753723145,1.0001484155654907,1.0003972053527832,0,0.0,0.0,USDT-USD
2024-04-14 05:00:00+00:00,1.000494360923767,1.000552773475647,1.000103235244751,1.0003676414489746,322887680,0.0,0.0,USDT-USD
2024-04-14 05:15:00+00:00,1.000454068183899,1.0005831718444824,1.000325083732605,1.0004308223724365,325066752,0.0,0.0,USDT-USD
2024-04-14 05:30:00+00:00,1.0003329515457153,1.0004408359527588,1.0002821683883667,1.0004345178604126,477118464,0.0,0.0,USDT-USD
2024-04-14 05:45:00+00:00,1.0004287958145142,1.0007343292236328,1.0002917051315308,1.0007303953170776,430841856,0.0,0.0,USDT-USD
2024-04-14 06:00:00+00:00,1.0006752014160156,1.000820517539978,1.0004407167434692,1.0007972717285156,353443840,0.0,0.0,USDT-USD
2024-04-14 06:15:00+00:00,1.0007891654968262,1.0008834600448608,1.0006458759307861,1.0008189678192139,422510592,0.0,0.0,USDT-USD
2024-04-14 06:30:00+00:00,1.0007458925247192,1.0009682178497314,1.0007221698760986,1.000882625579834,670507008,0.0,0.0,USDT-USD
2024-04-14 06:45:00+00:00,1.0007309913635254,1.0009678602218628,1.0006725788116455,1.0008618831634521,540418048,0.0,0.0,USDT-USD
2024-04-14 07:00:00+00:00,1.0007716417312622,1.0011959075927734,1.0006848573684692,1.000864028930664,342441984,0.0,0.0,USDT-USD
2024-04-14 07:15:00+00:00,1.0011399984359741,1.0011399984359741,1.0006756782531738,1.0006756782531738,109330432,0.0,0.0,USDT-USD
2024-04-14 07:30:00+00:00,1.000712275505066,1.0011963844299316,1.0006194114685059,1.0007423162460327,293412864,0.0,0.0,USDT-USD
2024-04-14 07:45:00+00:00,1.0009479522705078,1.0010842084884644,1.0006632804870605,1.0007171630859375,374341632,0.0,0.0,USDT-USD
2024-04-14 08:00:00+00:00,1.0008656978607178,1.000937819480896,1.0006788969039917,1.0008544921875,137281536,0.0,0.0,USDT-USD
2024-04-14 08:15:00+00:00,1.0007363557815552,1.0008621215820312,1.000530481338501,1.0007027387619019,70631424,0.0,0.0,USDT-USD
2024-04-14 08:30:00+00:00,1.0007133483886719,1.0008946657180786,1.0006736516952515,1.0008091926574707,262397952,0.0,0.0,USDT-USD
2024-04-14 08:45:00+00:00,1.0008032321929932,1.0009791851043701,1.0006060600280762,1.0006370544433594,167886848,0.0,0.0,USDT-USD
