Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2024-04-14 00:00:00+00:00,5.811229705810547,5.811229705810547,5.808232307434082,5.809632301330566,606,0.0,0.0,LEO-USD
2024-04-14 00:15:00+00:00,5.806281566619873,5.8124284744262695,5.806281566619873,5.810515403747559,0,0.0,0.0,LEO-USD
2024-04-14 00:30:00+00:00,5.808966159820557,5.808966159820557,5.804754257202148,5.804754257202148,1592,0.0,0.0,LEO-USD
2024-04-14 00:45:00+00:00,5.805675983428955,5.8155083656311035,5.805675983428955,5.8155083656311035,4513,0.0,0.0,LEO-USD
2024-04-14 01:00:00+00:00,5.817333698272705,5.8275299072265625,5.817333698272705,5.824657440185547,0,0.0,0.0,LEO-USD
2024-04-14 01:15:00+00:00,5.831857681274414,5.831857681274414,5.821699619293213,5.821699619293213,119,0.0,0.0,LEO-USD
2024-04-14 01:30:00+00:00,5.819229602813721,5.824593544006348,5.819229602813721,5.824593544006348,0,0.0,0.0,LEO-USD
2024-04-14 01:45:00+00:00,5.829975128173828,5.833917140960693,5.829975128173828,5.833917140960693,945,0.0,0.0,LEO-USD
2024-04-14 02:00:00+00:00,5.840197563171387,5.844115257263184,5.840197563171387,5.844115257263184,0,0.0,0.0,LEO-USD
2024-04-14 02:15:00+00:00,5.839071750640869,5.8410725593566895,5.832167148590088,5.8410725593566895,0,0.0,0.0,LEO-USD
2024-04-14 02:30:00+00:00,5.828827857971191,5.833252906799316,5.828191757202148,5.828191757202148,997,0.0,0.0,LEO-USD
2024-04-14 02:45:00+00:00,5.8395280838012695,5.8395280838012695,5.828616619110107,5.828616619110107,0,0.0,0.0,LEO-USD
2024-04-14 03:00:00+00:00,5.833086013793945,5.837182998657227,5.832399845123291,5.832399845123291,600,0.0,0.0,LEO-USD
2024-04-14 03:15:00+00:00,5.829958915710449,5.83143424987793,5.82130765914917,5.82130765914917,1153,0.0,0.0,LEO-USD
2024-04-14 03:30:00+00:00,5.829911231994629,5.830804347991943,5.829622745513916,5.829622745513916,1086,0.0,0.0,LEO-USD
2024-04-14 03:45:00+00:00,5.827409744262695,5.833498477935791,5.824272632598877,5.833498477935791,9743,0.0,0.0,LEO-USD
2024-04-14 04:00:00+00:00,5.832235813140869,5.848423004150391,5.832235813140869,5.848423004150391,0,0.0,0.0,LEO-USD
2024-04-14 04:15:00+00:00,5.848704814910889,5.848704814910889,5.83482551574707,5.843113422393799,2626,0.0,0.0,LEO-USD
2024-04-14 04:30:00+00:00,5.845834732055664,5.845911979675293,5.838336944580078,5.838336944580078,1335,0.0,0.0,LEO-USD
2024-04-14 04:45:00+00:00,5.848017692565918,5.848017692565918,5.835411071777344,5.835411071777344,2951,0.0,0.0,LEO-USD
2024-04-14 05:00:00+00:00,5.837124347686768,5.848214149475098,5.837124347686768,5.843463897705078,328,0.0,0.0,LEO-USD
2024-04-14 05:15:00+00:00,5.841701507568359,5.852596759796143,5.841701507568359,5.852596759796143,204,0.0,0.0,LEO-USD
2024-04-14 05:30:00+00:00,5.850309371948242,5.850686550140381,5.849021911621094,5.849021911621094,724,0.0,0.0,LEO-USD
2024-04-14 05:45:00+00:00,5.851065635681152,5.851065635681152,5.838801860809326,5.838801860809326,0,0.0,0.0,LEO-USD
2024-04-14 06:00:00+00:00,5.843905448913574,5.846855640411377,5.843498706817627,5.843498706817627,5,0.0,0.0,LEO-USD
2024-04-14 06:15:00+00:00,5.8468241691589355,5.8468241691589355,5.842615604400635,5.845368385314941,43,0.0,0.0,LEO-USD
2024-04-14 06:30:00+00:00,5.846169948577881,5.858359336853027,5.846169948577881,5.85578727722168,0,0.0,0.0,LEO-USD
2024-04-14 06:45:00+00:00,5.84991979598999,5.8559794425964355,5.845375061035156,5.845375061035156,230,0.0,0.0,LEO-USD
2024-04-14 07:00:00+00:00,5.847995281219482,5.847995281219482,5.834167003631592,5.834167003631592,279,0.0,0.0,LEO-USD
